Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2014,201410,Exports,United Kingdom,Greece,"Milk and cream, concentrated or sweetened",0402,344
2014,201410,Exports,United Kingdom,Guinea,"Milk and cream, concentrated or sweetened",0402,495667
2014,201410,Exports,United Kingdom,"China, Hong Kong SAR","Milk and cream, concentrated or sweetened",0402,1094916
2014,201410,Imports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,623
2014,201410,Exports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,8783
2014,201410,Exports,United Kingdom,Indonesia,"Milk and cream, concentrated or sweetened",0402,78730
2014,201410,Imports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,3720326
2014,201410,Exports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,3367531
2014,201410,Imports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,424554
2014,201410,Exports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,18026
2014,201410,Exports,United Kingdom,Côte d'Ivoire,"Milk and cream, concentrated or sweetened",0402,1104517
2014,201410,Exports,United Kingdom,Jamaica,"Milk and cream, concentrated or sweetened",0402,314917
2014,201410,Exports,United Kingdom,Jordan,"Milk and cream, concentrated or sweetened",0402,1576
2014,201410,Exports,United Kingdom,Kuwait,"Milk and cream, concentrated or sweetened",0402,132087
2014,201410,Exports,United Kingdom,Lebanon,"Milk and cream, concentrated or sweetened",0402,156721
2014,201410,Imports,United Kingdom,Latvia,"Milk and cream, concentrated or sweetened",0402,432
2014,201410,Exports,United Kingdom,Latvia,"Milk and cream, concentrated or sweetened",0402,74
2014,201410,Exports,United Kingdom,Liberia,"Milk and cream, concentrated or sweetened",0402,44569
2014,201410,Imports,United Kingdom,Lithuania,"Milk and cream, concentrated or sweetened",0402,31831
2014,201410,Exports,United Kingdom,Lithuania,"Milk and cream, concentrated or sweetened",0402,26
2014,201410,Exports,United Kingdom,Luxembourg,"Milk and cream, concentrated or sweetened",0402,21
2014,201410,Exports,United Kingdom,Malaysia,"Milk and cream, concentrated or sweetened",0402,12395
2014,201410,Exports,United Kingdom,Mali,"Milk and cream, concentrated or sweetened",0402,150507
2014,201410,Exports,United Kingdom,Malta,"Milk and cream, concentrated or sweetened",0402,12223
2014,201410,Exports,United Kingdom,Mauritius,"Milk and cream, concentrated or sweetened",0402,456897
2014,201410,Imports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,9941905
2014,201410,Exports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,2978957
2014,201410,Exports,United Kingdom,Niger,"Milk and cream, concentrated or sweetened",0402,189151
2014,201410,Exports,United Kingdom,Nigeria,"Milk and cream, concentrated or sweetened",0402,771689
2014,201410,Exports,United Kingdom,Norway,"Milk and cream, concentrated or sweetened",0402,6015
2014,201410,Exports,United Kingdom,Pakistan,"Milk and cream, concentrated or sweetened",0402,190960
2014,201410,Exports,United Kingdom,Philippines,"Milk and cream, concentrated or sweetened",0402,79761
2014,201410,Imports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,1165237
2014,201410,Imports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,3753
2014,201410,Exports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,2890
2014,201410,Exports,United Kingdom,Saint Helena,"Milk and cream, concentrated or sweetened",0402,2517
2014,201410,Exports,United Kingdom,Saudi Arabia,"Milk and cream, concentrated or sweetened",0402,450585
2014,201410,Exports,United Kingdom,Senegal,"Milk and cream, concentrated or sweetened",0402,240986
2014,201410,Exports,United Kingdom,Sierra Leone,"Milk and cream, concentrated or sweetened",0402,48064
2014,201410,Exports,United Kingdom,Singapore,"Milk and cream, concentrated or sweetened",0402,117098
2014,201410,Imports,United Kingdom,Slovakia,"Milk and cream, concentrated or sweetened",0402,337348
2014,201410,Exports,United Kingdom,Viet Nam,"Milk and cream, concentrated or sweetened",0402,60556
2014,201410,Exports,United Kingdom,South Africa,"Milk and cream, concentrated or sweetened",0402,70734
2014,201410,Imports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,1918378
2014,201410,Exports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,307996
2014,201410,Imports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,392271
2014,201410,Exports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,5112
2014,201410,Exports,United Kingdom,Thailand,"Milk and cream, concentrated or sweetened",0402,33042
2014,201410,Exports,United Kingdom,Trinidad and Tobago,"Milk and cream, concentrated or sweetened",0402,80452
2014,201410,Imports,United Kingdom,United Arab Emirates,"Milk and cream, concentrated or sweetened",0402,2391
2014,201410,Exports,United Kingdom,United Arab Emirates,"Milk and cream, concentrated or sweetened",0402,96597
2014,201410,Exports,United Kingdom,Egypt,"Milk and cream, concentrated or sweetened",0402,140237
2014,201410,Exports,United Kingdom,United States of America,"Milk and cream, concentrated or sweetened",0402,4511
2014,201410,Exports,United Kingdom,Burkina Faso,"Milk and cream, concentrated or sweetened",0402,134550
2014,201410,Exports,United Kingdom,Yemen,"Milk and cream, concentrated or sweetened",0402,964434
2014,201411,Exports,United Kingdom,Algeria,"Milk and cream, concentrated or sweetened",0402,2107597
2014,201411,Exports,United Kingdom,Antigua and Barbuda,"Milk and cream, concentrated or sweetened",0402,6594
2014,201411,Exports,United Kingdom,Australia,"Milk and cream, concentrated or sweetened",0402,2639
2014,201411,Imports,United Kingdom,Austria,"Milk and cream, concentrated or sweetened",0402,144989
2014,201411,Exports,United Kingdom,Austria,"Milk and cream, concentrated or sweetened",0402,61225
2014,201411,Exports,United Kingdom,Bangladesh,"Milk and cream, concentrated or sweetened",0402,701736
2014,201411,Imports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,6571627
2014,201411,Exports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,144579
2014,201411,Exports,United Kingdom,Cameroon,"Milk and cream, concentrated or sweetened",0402,177395
2014,201411,Exports,United Kingdom,China,"Milk and cream, concentrated or sweetened",0402,2546722
2014,201411,Exports,United Kingdom,Congo,"Milk and cream, concentrated or sweetened",0402,394015
2014,201411,Exports,United Kingdom,Cuba,"Milk and cream, concentrated or sweetened",0402,933206
2014,201411,Exports,United Kingdom,Cyprus,"Milk and cream, concentrated or sweetened",0402,14177
2014,201411,Imports,United Kingdom,Czech Rep.,"Milk and cream, concentrated or sweetened",0402,229758
2014,201411,Exports,United Kingdom,Czech Rep.,"Milk and cream, concentrated or sweetened",0402,60
2014,201411,Imports,United Kingdom,Denmark,"Milk and cream, concentrated or sweetened",0402,223097
2014,201411,Exports,United Kingdom,Denmark,"Milk and cream, concentrated or sweetened",0402,102784
2014,201411,Exports,United Kingdom,Dominica,"Milk and cream, concentrated or sweetened",0402,48359
2014,201411,Exports,United Kingdom,Dominican Rep.,"Milk and cream, concentrated or sweetened",0402,233666
2014,201411,Exports,United Kingdom,Estonia,"Milk and cream, concentrated or sweetened",0402,1087
2014,201411,Exports,United Kingdom,Finland,"Milk and cream, concentrated or sweetened",0402,1675
2014,201411,Imports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,7938295
2014,201411,Exports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,95423
2014,201411,Exports,United Kingdom,Gabon,"Milk and cream, concentrated or sweetened",0402,50748
2014,201411,Exports,United Kingdom,Gambia,"Milk and cream, concentrated or sweetened",0402,11985
2014,201411,Imports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,6432700
2014,201411,Exports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,338815
2014,201411,Exports,United Kingdom,Ghana,"Milk and cream, concentrated or sweetened",0402,90701
2014,201411,Exports,United Kingdom,Greece,"Milk and cream, concentrated or sweetened",0402,6921
2014,201411,Exports,United Kingdom,Guatemala,"Milk and cream, concentrated or sweetened",0402,63056
2014,201411,Exports,United Kingdom,Guinea,"Milk and cream, concentrated or sweetened",0402,765151
2014,201411,Exports,United Kingdom,"China, Hong Kong SAR","Milk and cream, concentrated or sweetened",0402,1701619
2014,201411,Imports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,1201
2014,201411,Exports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,29177
2014,201411,Imports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,3783299
2014,201411,Exports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,3502820
2014,201411,Imports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,647002
2014,201411,Exports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,3488
2014,201411,Exports,United Kingdom,Jamaica,"Milk and cream, concentrated or sweetened",0402,211199
2014,201411,Exports,United Kingdom,Jordan,"Milk and cream, concentrated or sweetened",0402,4354
2014,201411,Exports,United Kingdom,Kenya,"Milk and cream, concentrated or sweetened",0402,66726
2014,201411,Exports,United Kingdom,Kuwait,"Milk and cream, concentrated or sweetened",0402,128643
2014,201411,Exports,United Kingdom,Lebanon,"Milk and cream, concentrated or sweetened",0402,987090
2014,201411,Exports,United Kingdom,Latvia,"Milk and cream, concentrated or sweetened",0402,35
2014,201411,Imports,United Kingdom,Lithuania,"Milk and cream, concentrated or sweetened",0402,88948
2014,201411,Exports,United Kingdom,Malta,"Milk and cream, concentrated or sweetened",0402,37672
2014,201411,Exports,United Kingdom,Mauritius,"Milk and cream, concentrated or sweetened",0402,170859
2014,201411,Exports,United Kingdom,Mexico,"Milk and cream, concentrated or sweetened",0402,746926
2014,201411,Imports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,8630781
2014,201411,Exports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,4721974
2014,201411,Exports,United Kingdom,Nigeria,"Milk and cream, concentrated or sweetened",0402,374701
2014,201411,Imports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,1976740
2014,201411,Exports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,2890
2014,201411,Imports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,560
2014,201411,Exports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,2329
2014,201411,Exports,United Kingdom,Saint Helena,"Milk and cream, concentrated or sweetened",0402,2472
2014,201411,Exports,United Kingdom,Saint Kitts and Nevis,"Milk and cream, concentrated or sweetened",0402,3392
2014,201411,Exports,United Kingdom,Saint Lucia,"Milk and cream, concentrated or sweetened",0402,64440
2014,201411,Exports,United Kingdom,Saudi Arabia,"Milk and cream, concentrated or sweetened",0402,148529
2014,201411,Exports,United Kingdom,Singapore,"Milk and cream, concentrated or sweetened",0402,3764
2014,201411,Imports,United Kingdom,Slovakia,"Milk and cream, concentrated or sweetened",0402,119553
2014,201411,Exports,United Kingdom,Slovakia,"Milk and cream, concentrated or sweetened",0402,68
2014,201411,Exports,United Kingdom,Viet Nam,"Milk and cream, concentrated or sweetened",0402,11785
2014,201411,Imports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,2213969
2014,201411,Exports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,12282
2014,201411,Imports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,462832
2014,201411,Exports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,10531
2014,201411,Exports,United Kingdom,United Arab Emirates,"Milk and cream, concentrated or sweetened",0402,160040
2014,201411,Exports,United Kingdom,Egypt,"Milk and cream, concentrated or sweetened",0402,234895
2014,201411,Exports,United Kingdom,United States of America,"Milk and cream, concentrated or sweetened",0402,5981
2014,201411,Exports,United Kingdom,Burkina Faso,"Milk and cream, concentrated or sweetened",0402,203120
2014,201411,Exports,United Kingdom,Yemen,"Milk and cream, concentrated or sweetened",0402,963168
2014,201412,Exports,United Kingdom,Algeria,"Milk and cream, concentrated or sweetened",0402,3464600
2014,201412,Exports,United Kingdom,Angola,"Milk and cream, concentrated or sweetened",0402,2030001
2014,201412,Exports,United Kingdom,Australia,"Milk and cream, concentrated or sweetened",0402,42807
2014,201412,Exports,United Kingdom,Austria,"Milk and cream, concentrated or sweetened",0402,846
2014,201412,Exports,United Kingdom,Bangladesh,"Milk and cream, concentrated or sweetened",0402,95797
2014,201412,Imports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,3496670
2014,201412,Exports,United Kingdom,Belgium,"Milk and cream, concentrated or sweetened",0402,238126
2014,201412,Exports,United Kingdom,Myanmar,"Milk and cream, concentrated or sweetened",0402,6236
2014,201412,Exports,United Kingdom,Cameroon,"Milk and cream, concentrated or sweetened",0402,170651
2014,201412,Exports,United Kingdom,Sri Lanka,"Milk and cream, concentrated or sweetened",0402,14870
2014,201412,Exports,United Kingdom,China,"Milk and cream, concentrated or sweetened",0402,1465924
2014,201412,Exports,United Kingdom,Congo,"Milk and cream, concentrated or sweetened",0402,395062
2014,201412,Exports,United Kingdom,Dem.Rep. of the Congo,"Milk and cream, concentrated or sweetened",0402,273999
2014,201412,Exports,United Kingdom,Cuba,"Milk and cream, concentrated or sweetened",0402,1916244
2014,201412,Exports,United Kingdom,Cyprus,"Milk and cream, concentrated or sweetened",0402,9212
2014,201412,Imports,United Kingdom,Denmark,"Milk and cream, concentrated or sweetened",0402,154977
2014,201412,Exports,United Kingdom,Denmark,"Milk and cream, concentrated or sweetened",0402,1490623
2014,201412,Exports,United Kingdom,Dominican Rep.,"Milk and cream, concentrated or sweetened",0402,363535
2014,201412,Imports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,4749124
2014,201412,Exports,United Kingdom,France,"Milk and cream, concentrated or sweetened",0402,730592
2014,201412,Exports,United Kingdom,Gabon,"Milk and cream, concentrated or sweetened",0402,68886
2014,201412,Imports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,3498951
2014,201412,Exports,United Kingdom,Germany,"Milk and cream, concentrated or sweetened",0402,1595715
2014,201412,Exports,United Kingdom,Greece,"Milk and cream, concentrated or sweetened",0402,217
2014,201412,Exports,United Kingdom,Guatemala,"Milk and cream, concentrated or sweetened",0402,64268
2014,201412,Exports,United Kingdom,Guinea,"Milk and cream, concentrated or sweetened",0402,1153658
2014,201412,Exports,United Kingdom,"China, Hong Kong SAR","Milk and cream, concentrated or sweetened",0402,1349795
2014,201412,Imports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,411
2014,201412,Exports,United Kingdom,Hungary,"Milk and cream, concentrated or sweetened",0402,1034
2014,201412,Imports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,2836230
2014,201412,Exports,United Kingdom,Ireland,"Milk and cream, concentrated or sweetened",0402,6267310
2014,201412,Imports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,77537
2014,201412,Exports,United Kingdom,Italy,"Milk and cream, concentrated or sweetened",0402,35099
2014,201412,Exports,United Kingdom,Côte d'Ivoire,"Milk and cream, concentrated or sweetened",0402,1075663
2014,201412,Exports,United Kingdom,Jamaica,"Milk and cream, concentrated or sweetened",0402,60663
2014,201412,Exports,United Kingdom,Japan,"Milk and cream, concentrated or sweetened",0402,105611
2014,201412,Exports,United Kingdom,Kuwait,"Milk and cream, concentrated or sweetened",0402,126903
2014,201412,Exports,United Kingdom,Lebanon,"Milk and cream, concentrated or sweetened",0402,756687
2014,201412,Exports,United Kingdom,Libya,"Milk and cream, concentrated or sweetened",0402,437742
2014,201412,Imports,United Kingdom,Lithuania,"Milk and cream, concentrated or sweetened",0402,77143
2014,201412,Exports,United Kingdom,Malaysia,"Milk and cream, concentrated or sweetened",0402,37302
2014,201412,Exports,United Kingdom,Malta,"Milk and cream, concentrated or sweetened",0402,23981
2014,201412,Exports,United Kingdom,Mauritania,"Milk and cream, concentrated or sweetened",0402,116367
2014,201412,Exports,United Kingdom,Mauritius,"Milk and cream, concentrated or sweetened",0402,77401
2014,201412,Exports,United Kingdom,Namibia,"Milk and cream, concentrated or sweetened",0402,256335
2014,201412,Imports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,3522461
2014,201412,Exports,United Kingdom,Netherlands,"Milk and cream, concentrated or sweetened",0402,1817996
2014,201412,Exports,United Kingdom,Niger,"Milk and cream, concentrated or sweetened",0402,84543
2014,201412,Exports,United Kingdom,Nigeria,"Milk and cream, concentrated or sweetened",0402,235627
2014,201412,Exports,United Kingdom,Pakistan,"Milk and cream, concentrated or sweetened",0402,57483
2014,201412,Imports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,665366
2014,201412,Exports,United Kingdom,Poland,"Milk and cream, concentrated or sweetened",0402,39225
2014,201412,Imports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,70998
2014,201412,Exports,United Kingdom,Portugal,"Milk and cream, concentrated or sweetened",0402,4882
2014,201412,Exports,United Kingdom,Saint Helena,"Milk and cream, concentrated or sweetened",0402,5307
2014,201412,Exports,United Kingdom,Saudi Arabia,"Milk and cream, concentrated or sweetened",0402,150795
2014,201412,Exports,United Kingdom,Senegal,"Milk and cream, concentrated or sweetened",0402,223067
2014,201412,Exports,United Kingdom,Singapore,"Milk and cream, concentrated or sweetened",0402,6779
2014,201412,Exports,United Kingdom,Viet Nam,"Milk and cream, concentrated or sweetened",0402,17553
2014,201412,Exports,United Kingdom,South Africa,"Milk and cream, concentrated or sweetened",0402,548586
2014,201412,Imports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,677085
2014,201412,Exports,United Kingdom,Spain,"Milk and cream, concentrated or sweetened",0402,12992
2014,201412,Imports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,390055
2014,201412,Exports,United Kingdom,Sweden,"Milk and cream, concentrated or sweetened",0402,3840
2014,201412,Exports,United Kingdom,Thailand,"Milk and cream, concentrated or sweetened",0402,1289
2014,201412,Exports,United Kingdom,United Arab Emirates,"Milk and cream, concentrated or sweetened",0402,146102
2014,201412,Exports,United Kingdom,Egypt,"Milk and cream, concentrated or sweetened",0402,965871
2014,201412,Exports,United Kingdom,United States of America,"Milk and cream, concentrated or sweetened",0402,1757
2014,201412,Exports,United Kingdom,Burkina Faso,"Milk and cream, concentrated or sweetened",0402,395844
2014,201412,Exports,United Kingdom,Yemen,"Milk and cream, concentrated or sweetened",0402,261734
